"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"GERI","1.57","0.07","4.67%","1.53","1.50","1.58","1.50","8,022,000.00","12,382,780.00","1,020,970.00","1.91","0.95","1.37","1.30","1.60","1.68","1.4035","1.3664","1.4090","1.44695","1.4257814515","1.3956020696","1.4017686908","1.3720491","UPTREND","SIDEWAYS","SIDEWAYS","66.8684556288","NEUTRAL","0.0260936613","3.73%","NEUTRAL","176.570120434","68.9655172414","-17.2413793103","10,532,200","8,737,667","7,218,900","15,764,707.00","12,896,156.6666666667","10,548,870.00","None","None","None","9.79%","20.77%","3.29%","4,037,540.0001","4,482,940.0001","-4,599,399.9999","-6,600,829.9999","-32,233,499.9993","0.08","33.33%","19.6250","0","0.5992366412","0"
"GLO","1,589.00","-1.00","-0.06%","1,592.00","1,573.00","1,610.00","1,590.00","55,665.00","88,576,750.00","7,868,745.00","2,252.00","1,520.00","1,530.00","1,450.00","1,616.50","1,775.00","1,669.80","1,744.36","1,797.64","1,931.86","1,658.0140427145","1,724.559412154","1,791.5329738527","1,859.9709734657","DOWNTREND","DOWNTREND","SIDEWAYS","38.4286715989","NEUTRAL","-41.5326373935","3.38%","NEUTRAL","-98.8906119528","21.7283950617","-74.4444444444","59,110","51,425","46,958","95,949,718.50","84,626,051.1666666667","77,910,580.6250","Spinning Top","None","None","-16.37%","-7.72%","2.06%","-79,053,665.00","-190,041,265.00","-417,819,395.00","-131,520,560.00","-2,736,958,465.00","124.89","22.77%","12.7231964128","0","3.748348745","0"
"GLOPP","505.00","-15.00","-2.88%","505.50","505.00","505.50","520.00","8,800.00","4,445,200.00","0.00","545.00","504.50","504.50","499.00","526.00","543.00","515.2750","520.83","522.50","524.9825","514.8008149391","519.383562147","521.8767725623","523.6293178258","DOWNTREND","SIDEWAYS","SIDEWAYS","40.429836196","NEUTRAL","-3.5355003034","0.96%","LOW","-84.2028985507","56.6580534022","-97.6744186047","10,638","9,606","7,614","5,372,774.00","4,895,940.6666666667","3,885,830.25","Black Marubozu","None","None","-3.44%","-0.98%","-0.20%","0.00","-5,045.00","-46,745.00","-18,165,670.00","-32,383,135.00","0.00","0.00%","0.00","0","0.00","0"
"GMA7","6.35","-0.01","-0.16%","6.33","6.32","6.41","6.36","776,800.00","4,951,253.00","0.00","7.07","5.69","6.23","5.86","6.39","7.06","6.3535","6.1578","6.0079","6.0644","6.3166891411","6.1987775077","6.1113275866","6.1013080008","SIDEWAYS","UPTREND","SIDEWAYS","57.7457886581","NEUTRAL","0.0640691303","1.12%","LOW","10.6434446057","53.0864197531","-48.1481481481","317,010","351,273","398,945","2,013,174.10","2,241,924.8666666667","2,538,548.15","Inverted Hammer","None","None","8.73%","2.09%","0.00%","0.00","0.00","0.00","0.00","0.00","0.59","-16.90%","10.7627118644","0","3.3597883598","0"
"GMAP","6.14","-0.13","-2.07%","6.14","6.14","6.14","6.27","100.00","614.00","0.00","6.43","5.36","6.08","5.76","6.30","6.50","6.1780","5.9842","5.7640","5.80885","6.1652252471","6.020324425","5.8971427122","5.8590010703","UPTREND","UPTREND","SIDEWAYS","50.479847689","NEUTRAL","0.0756884079","2.16%","LOW","-23.7030411449","50.3611971104","-76.4705882353","38,670","137,133","159,075","241,221.20","850,756.5333333333","978,026.05","White Marubozu","None","Three White Soldiers","8.10%","0.49%","-2.07%","-50,178.00","658,003.00","-2,235,733.00","-118,778,515.00","-613,445,360.00","207.06","193.58%","0.0296532406","0","0.6140","0"
"GPH","16.00","3.10","24.03%","11.38","11.38","18.00","12.90","19,500.00","286,948.00","0.00","22.75","10.10","10.98","10.54","17.00","19.38","11.5880","11.7792","12.8836","16.33315","11.8726708676","12.0578483262","13.3021435142","16.6987782414","UPTREND","SIDEWAYS","DOWNTREND","75.0090651554","OVERBOUGHT","-0.0949442208","8.97%","HIGH","251.5876426491","42.8454201584","-26.8096514745","5,540","5,827","5,490","77,238.00","74,081.4666666667","68,375.10","White Long Day","None","None","33.33%","51.80%","24.03%","0.00","4,530.00","22,760.00","42,252.00","0.00","1.40","460.00%","11.4285714286","0","1.592039801","0"
"GSMI","24.85","1.00","4.19%","23.90","23.90","24.95","23.85","30,700.00","737,470.00","-4,880.00","32.90","12.10","23.28","20.20","25.32","29.25","26.73","28.7240","26.7018","20.7045","26.2505077412","27.1734332465","25.6680702438","22.3120562616","DOWNTREND","DOWNTREND","UPTREND","37.7296481318","NEUTRAL","-1.0171373669","4.03%","NEUTRAL","-93.0071862908","18.7999279744","-66.0377358491","114,820","128,660","124,105","2,972,386.00","3,432,936.00","3,358,256.75","White Long Day","None","None","-7.45%","-14.60%","5.74%","-83,820.00","7,503,330.00","8,475,625.00","10,531,720.00","-94,278,800.00","1.96","456.36%","12.6785714286","0","1.6094559585","0"
"GTCAP","1,163.00","16.00","1.39%","1,152.00","1,152.00","1,179.00","1,147.00","131,835.00","153,289,370.00","-47,013,620.00","1,450.00","1,103.00","1,142.50","1,104.00","1,245.50","1,350.00","1,279.75","1,316.46","1,274.12","1,231.58","1,258.4376971561","1,288.0979193534","1,277.3041762753","1,260.8897852307","DOWNTREND","SIDEWAYS","SIDEWAYS","24.3657113784","OVERSOLD","-23.66335546","2.81%","LOW","-162.8015274285","6.4091872046","-87.5621890547","118,599","98,729","93,483","145,590,706.00","123,004,723.00","118,064,280.00","None","None","None","-9.98%","-13.85%","-0.60%","-293,013,505.00","-378,276,050.00","-728,487,965.00","-977,686,375.00","-2,634,067,550.00","68.73","-25.17%","16.9212861923","0","1.2386439884","0"
"GTPPA","1,000.00","-1.00","-0.10%","1,001.00","1,000.00","1,001.00","1,001.00","12,500.00","12,507,500.00","0.00","1,100.00","1,000.00","1,000.00","1,000.00","1,009.00","1,045.00","1,005.10","1,015.88","1,017.31","0.00","1,005.8140935009","1,012.0667615882","1,015.6938759411","0.00","SIDEWAYS","SIDEWAYS","SIDEWAYS","42.9478455966","NEUTRAL","-3.7163869899","0.56%","LOW","-125.4208754209","6.6666666667","-100.00","6,396","5,794","4,411","6,401,688.00","5,807,374.00","4,421,592.25","Black Marubozu","None","None","-2.91%","-0.99%","-0.10%","0.00","100,000.00","100,000.00","100,000.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"GTPPB","1,002.00","0.00","0.00%","1,002.00","1,002.00","1,002.00","1,002.00","75.00","75,150.00","0.00","1,050.00","1,000.00","1,000.00","1,000.00","1,006.00","1,040.00","1,006.20","1,014.26","1,021.29","1,023.4350","1,005.6639681613","1,011.8846871151","1,017.0162035723","1,020.9882271569","SIDEWAYS","SIDEWAYS","SIDEWAYS","44.1390860409","NEUTRAL","-3.4086084285","0.54%","LOW","-82.7972950684","15.5555555555","-86.6666666667","776","684","2,202","776,615.00","618,012.3333333333","1,663,072.25","White Marubozu","Bullish Harami","Three White Soldiers","-2.53%","-1.28%","0.00%","0.00","0.00","-14,060,075.00","-12,783,775.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"H2O","5.86","-0.13","-2.17%","5.90","5.86","5.96","5.99","48,700.00","286,211.00","0.00","10.80","3.50","5.25","5.00","6.15","6.90","6.1845","6.2906","6.6199","6.6991","6.1365520138","6.268729146","6.3836347496","6.1437558996","DOWNTREND","SIDEWAYS","DOWNTREND","41.3338189949","NEUTRAL","-0.0650563053","4.74%","NEUTRAL","-128.6980231766","10.2314296379","-98.9361702128","111,320","175,267","278,410","671,038.20","1,095,497.40","1,780,682.55","None","None","None","-4.56%","-7.72%","-2.33%","0.00","-24,289.00","-291,071.00","2,068,494.9999","796,946.9994","0.13","-13.33%","45.0769230769","0","2.7641509434","0"
"HI","7.23","0.29","4.18%","6.93","6.93","7.23","6.94","15,300.00","106,119.00","0.00","8.68","6.15","6.94","6.50","7.24","7.50","7.1690","7.3650","7.5537","7.58875","7.1543186858","7.3091080908","7.435482549","7.3670979658","DOWNTREND","SIDEWAYS","SIDEWAYS","51.9981558482","NEUTRAL","-0.0806330854","1.31%","LOW","-27.4509803922","0.00","-3.2258064516","21,330","14,733","11,225","149,501.40","103,378.0666666667","78,800.95","White Marubozu","None","None","-1.77%","-0.14%","4.18%","0.00","5,068.00","371,464.00","26,630,729.00","23,293,864.0002","1.01","-18.55%","7.1584158416","0","0.2900120337","0"
"HLCM","9.55","-0.11","-1.14%","9.70","9.52","9.70","9.66","7,000.00","67,254.00","0.00","16.60","9.40","9.48","9.40","9.92","10.29","9.6975","9.9956","10.6618","11.8511","9.7266688374","10.0324906685","10.6390925566","11.7267687188","DOWNTREND","DOWNTREND","DOWNTREND","43.3473532788","NEUTRAL","-0.1278341597","3.14%","NEUTRAL","-67.3835125448","35.153256705","-77.5862068966","422,750","392,787","313,645","4,124,791.20","3,827,417.60","3,056,856.00","Black Long Day","None","None","-11.41%","-3.54%","-1.04%","-2,488,806.0001","-871,976.0001","-649,533.0001","-33,382,031.9997","-257,275,382.0002","0.42","-60.38%","22.7380952381","0","2.7601156069","0"
"HOLD","7,972.11","64.51","0.82%","7,917.41","7,892.26","8,006.21","7,907.60","133,717,510.00","1,452,163,421.52","-74,980,632.0003","9,393.65","7,322.23","7,815.88","7,579.81","8,088.98","8,659.30","8,257.6290","8,652.3162","8,617.8496","8,329.0683","7,890.8837727949","8,140.5802014799","8,271.6521073255","8,193.7925170923","DOWNTREND","DOWNTREND","SIDEWAYS","50.0733066311","NEUTRAL","-176.1215359271","11.13%","HIGH","-102.2299936094","18.4805533461","-72.9091330868","179,636,727","164,406,024","178,407,754","3,381,783,598.9120","2,685,510,481.3053333333","2,421,726,896.0980","None","None","None","-7.48%","-7.14%","0.61%","-1,215,140,010.0004","-5,888,384,657.9995","-10,354,755,988.5004","-17,070,184,370.5016","-28,317,454,265.5018","0.00","0.00%","0.00","0","0.00","0"
"HOUSE","6.60","-0.11","-1.64%","6.74","6.60","6.75","6.71","452,000.00","3,003,236.00","53,920.00","7.32","4.86","6.34","6.15","6.76","7.06","6.8290","6.6422","6.2227","5.8897","6.7528978096","6.6233232728","6.3578784065","6.2415442635","DOWNTREND","SIDEWAYS","UPTREND","44.4266964688","NEUTRAL","0.0293397516","3.29%","NEUTRAL","-69.8810606826","40.0793650794","-59.5238095238","517,580","634,333","618,215","3,515,326.00","4,364,470.60","4,240,548.75","Black Long Day","None","None","-1.93%","-4.35%","1.85%","74,105.00","-9,119,828.00","-18,816,994.00","-170,970,888.00","-701,092,177.9991","0.22","22.22%","30.00","0","1.7934782609","0"
"HVN","309.40","-0.60","-0.19%","302.40","301.40","309.80","310.00","12,590.00","3,845,210.00","-408.00","392.00","15.04","302.20","216.00","315.50","359.50","318.28","214.45","116.7355","66.75735","300.2181399984","231.8025097174","159.832049163","100.6660803335","DOWNTREND","UPTREND","UPTREND","67.7493296304","NEUTRAL","33.9338239066","7.30%","HIGH","-108.6976445789","15.8762886598","-85.1546391753","30,340","52,274","69,112","9,510,741.00","17,011,860.1333333333","22,430,927.60","White Long Day","None","None","1,306.36%","-2.70%","-0.77%","-69,580.00","737,101.9999","1,877,141.0002","788,848.0003","-1,236,969.0001","0.42","-40.85%","736.6666666667","0","103.1333333333","0"
"I","1.56","0.06","4.00%","1.62","1.55","1.62","1.50","57,000.00","88,920.00","0.00","2.15","1.50","1.50","1.50","1.64","1.70","1.6210","1.6660","1.7037","1.70215","1.6136330294","1.6536791203","1.6802581109","1.7032261068","DOWNTREND","SIDEWAYS","SIDEWAYS","44.0756001969","NEUTRAL","-0.0220952628","3.78%","NEUTRAL","-106.9958847737","0.00","-68.4210526316","40,700","41,600","47,350","64,764.00","66,685.3333333333","76,547.00","Black Long Day","None","None","-10.34%","-3.70%","4.00%","3,280.00","8,290.00","1,690.00","129,870.00","103,970.00","0.01","-83.33%","156.00","0","0.7155963303","0"
"ICT","100.90","0.90","0.90%","98.65","98.65","103.00","100.00","1,495,910.00","150,567,245.00","-61,543,718.00","115.00","84.95","98.60","91.98","106.35","110.90","107.3250","109.4460","107.26","105.51875","106.3279034097","107.8318580649","107.1101911885","103.2656257808","DOWNTREND","SIDEWAYS","SIDEWAYS","27.0043497923","OVERSOLD","-1.1863056673","2.98%","LOW","-174.117276875","26.4705882353","-71.5384615385","1,644,822","1,348,347","1,178,704","173,699,945.55","143,356,520.90","125,852,778.7750","None","None","None","-4.36%","-8.27%","-2.04%","-182,389,487.50","-75,679,992.50","-195,556,648.50","-622,929,467.50","-1,756,232,002.2505","0.07","0.00%","1,441.4285714286","0","109.6739130435","0"
"IDC","5.03","0.20","4.14%","4.81","4.80","5.16","4.83","1,117,000.00","5,590,570.00","492,760.00","13.10","2.41","4.82","4.66","5.55","6.70","5.6845","6.6952","7.0042","4.97725","5.6565112231","6.2284535641","6.1652067838","5.3933093205","DOWNTREND","DOWNTREND","DOWNTREND","37.5708648256","NEUTRAL","-0.3814443385","10.15%","HIGH","-123.8701228452","20.6085753804","-77.1784232365","2,207,010","3,182,647","3,325,250","11,849,982.90","18,485,277.6666666667","19,540,002.95","None","None","None","-28.45%","-17.54%","-0.79%","366,267.00","-21,965,068.00","-61,547,872.00","-92,730,520.10","-34,294,850.20","0.10","-28.57%","50.30","0","3.0301204819","0"
"IMI","15.56","0.00","0.00%","15.80","15.56","16.50","15.56","6,633,600.00","106,604,252.00","-55,055,708.00","23.00","6.88","15.28","14.79","17.25","20.55","18.0820","18.83","18.8642","17.14145","17.5715225978","18.3762772351","18.2178776626","16.5406476296","DOWNTREND","DOWNTREND","SIDEWAYS","25.6643096965","OVERSOLD","-0.6296368194","5.61%","HIGH","-114.9160916603","13.2015718909","-89.1262135922","3,929,230","3,221,593","3,121,665","66,022,994.20","55,525,233.5333333333","55,318,778.75","Shooting Star","None","None","-17.32%","-18.96%","-2.75%","-43,055,572.00","-208,005,880.9993","-221,005,955.9993","-539,007,601.9996","120,897,042.0016","0.02","0.00%","778.00","0","111.1428571429","0"
"IMP","2.45","-0.02","-0.81%","2.40","2.31","2.45","2.47","67,000.00","158,360.00","0.00","4.14","2.26","2.36","2.28","2.55","2.78","2.62","2.7716","2.6794","2.9609","2.6194534929","2.7039978809","2.7687265242","2.9041157541","DOWNTREND","DOWNTREND","SIDEWAYS","37.2577059728","NEUTRAL","-0.0680377261","5.21%","HIGH","-185.4103343465","18.9393939394","-68.1818181818","53,300","47,533","56,450","135,311.00","122,040.6666666667","146,805.00","Hammer","None","None","-7.20%","-7.55%","1.24%","-44,990.00","-205,439.9999","-149,439.9999","-149,439.9999","1,048,610.0001","-0.02","80.00%","-122.50","0","3.0625","0"
"INDU","11,391.77","103.50","0.92%","11,306.65","11,268.26","11,391.77","11,288.27","71,143,327.00","1,176,368,191.73","-108,619,026.4997","12,089.96","10,565.54","11,151.53","10,691.84","11,621.68","12,089.96","11,442.7780","11,568.8326","11,322.6114","11,208.67495","11,010.1018077416","11,137.8736965696","11,187.3208411588","11,189.9513850485","DOWNTREND","SIDEWAYS","SIDEWAYS","51.4901692431","NEUTRAL","-132.0597286345","8.53%","HIGH","-57.873253994","40.8333047067","-42.394142458","168,520,692","154,101,251","139,885,439","1,463,877,844.5860","1,403,965,759.2080","1,341,443,081.9185","White Long Day","None","None","1.43%","-0.43%","1.27%","-492,610,946.0009","-1,332,233,067.5002","-1,569,025,870.4991","1,266,559,076.4980","289,154,664.9936","0.00","0.00%","0.00","0","0.00","0"
"ION","2.35","0.10","4.44%","2.28","2.28","2.40","2.25","4,345,000.00","10,185,470.00","563,170.0003","3.20","1.48","2.14","2.02","2.46","3.20","2.4515","2.1698","2.1377","1.98215","2.3738165958","2.2622719449","2.1518873119","2.0405271052","DOWNTREND","UPTREND","SIDEWAYS","50.1104064511","NEUTRAL","0.0835968901","11.03%","HIGH","-36.2448009507","16.3636363637","-77.2727272727","14,167,600","20,038,600","16,720,250","38,107,407.00","55,073,270.00","45,303,503.00","None","None","None","5.38%","6.82%","4.91%","3,387,650.0003","8,744,850.0003","7,662,339.9999","6,737,450.00","-22,077,510.0004","0.00","0.00%","0.00","0","47.00","0"
"IPM","8.30","0.00","0.00%","8.30","8.30","8.30","8.30","15,000.00","124,500.00","0.00","9.04","8.00","8.25","7.28","8.31","8.68","8.2995","8.3056","8.3268","8.45425","8.299629756","8.3095457163","8.3491248781","8.4712148755","SIDEWAYS","SIDEWAYS","SIDEWAYS","49.5176313068","NEUTRAL","-0.0032271792","0.35%","LOW","35.3817504655","88.3838383838","-9.0909090909","14,200","16,847","17,970","117,569.00","139,548.6666666667","148,934.40","White Marubozu","Bullish Harami","Three White Soldiers","-0.60%","-0.12%","0.00%","0.00","4,986.00","4,986.00","-180,054.00","-333,320.00","0.14","-6.67%","59.2857142857","0","5.4966887417","0"
"IPO","13.18","0.26","2.01%","13.18","13.18","13.18","12.92","5,300.00","69,854.00","0.00","16.50","11.00","12.90","12.34","13.28","13.69","13.1290","13.3688","12.8902","12.6288","13.1369909513","13.1531922083","12.9899626186","12.6886114299","SIDEWAYS","SIDEWAYS","SIDEWAYS","50.4281734763","NEUTRAL","-0.0465152636","2.16%","LOW","39.5738203957","50.00","-20.00","31,180","31,847","33,680","405,164.70","415,895.9333333333","439,644.05","White Marubozu","None","None","1.38%","0.76%","2.17%","0.00","849,028.00","5,375,350.00","5,402,322.00","-20,617,154.00","0.58","-42.57%","22.724137931","0","1.7251308901","0"
"IRC","1.00","0.03","3.09%","0.99","0.96","1.10","0.97","16,873,000.00","17,488,670.00","286,020.00","1.25","0.66","0.92","0.68","1.05","1.10","0.8540","0.7912","0.7857","0.88405","0.883502867","0.8229551961","0.8236081324","0.884731223","UPTREND","UPTREND","SIDEWAYS","67.633774823","NEUTRAL","0.0502153618","8.36%","HIGH","99.142713061","70.5023973317","-24.3902439024","10,845,100","8,178,333","6,267,750","10,832,511.00","7,981,220.00","6,080,143.00","None","None","None","35.14%","47.06%","6.38%","1,361,990.00","6,605,840.00","6,608,680.00","6,885,580.00","4,929,520.0001","0.07","16.67%","14.2857142857","0","0.6896551724","0"
"IS","0.1250","0.0010","0.81%","0.1240","0.1240","0.1250","0.1240","1,160,000.00","144,230.00","12,500.00","0.2010","0.1230","0.1230","0.1230","0.1260","0.1385","0.12825","0.13524","0.14046","0.15703","0.1283938103","0.1338255369","0.1412222217","0.1557622605","DOWNTREND","DOWNTREND","SIDEWAYS","39.7392968373","NEUTRAL","-0.0031028531","2.89%","LOW","-101.1586452763","18.1818181818","-81.8181818182","4,456,000","4,255,333","6,646,500","572,141.00","546,693.00","858,037.75","White Marubozu","None","None","-11.35%","-6.72%","-0.79%","12,500.00","-79,670.00","787,570.00","990,299.9988","6,652,329.9976","0.00","0.00%","0.00","0","-6.25","0"
"ISM","1.47","0.02","1.38%","1.44","1.44","1.47","1.45","157,000.00","227,540.00","0.00","1.87","1.25","1.44","1.39","1.52","1.62","1.5095","1.5252","1.4552","1.4164","1.5021483048","1.5005304017","1.4706105606","1.440004541","DOWNTREND","SIDEWAYS","UPTREND","44.1116378882","NEUTRAL","-0.0093298011","4.04%","NEUTRAL","-143.3891992551","23.2323232323","-72.7272727273","573,200","541,600","631,700","846,679.00","803,225.3333333333","952,687.50","White Marubozu","Tweezer Bottoms","None","5.00%","-3.29%","-1.34%","0.00","10,430.00","170,030.00","592,649.9999","-28,119.9998","-0.06","84.21%","-24.50","0","1.3243243243","0"
"JAS","3.27","0.02","0.62%","3.29","3.14","3.34","3.25","159,000.00","509,530.00","0.00","3.94","2.90","3.19","3.08","3.51","3.70","3.2205","3.2954","3.2346","3.27515","3.255872678","3.2605388476","3.2540276364","3.2555156116","UPTREND","SIDEWAYS","SIDEWAYS","50.5981128626","NEUTRAL","-0.0119161904","5.70%","HIGH","6.8787618229","21.6878643349","-80.8823529412","340,700","512,667","417,400","1,165,751.00","1,797,258.00","1,451,239.50","None","None","None","6.51%","2.19%","0.62%","0.00","-95,760.00","-95,760.00","-58,870.00","578,290.00","-0.01","0.00%","-327.00","0","-27.25","0"
"JFC","294.40","-0.60","-0.20%","295.00","289.40","297.00","295.00","356,420.00","104,593,790.00","-4,377,114.00","305.40","182.10","282.50","272.00","296.00","305.40","294.13","288.8160","270.1820","249.2560","291.5475127468","285.2021747754","273.1167689069","256.6900526382","DOWNTREND","SIDEWAYS","UPTREND","53.2663233636","NEUTRAL","1.8504335677","2.85%","LOW","-3.9206700782","49.0813648294","-43.3070866142","866,374","739,921","738,647","251,881,424.40","216,326,103.2666666667","217,035,275.05","None","None","None","16.36%","-1.34%","2.22%","-204,866,780.00","-354,147,424.00","-42,325,468.00","803,128,630.0008","829,939,706.0008","6.38","25.34%","46.144200627","0","8.0723882643","0"
